timestamp,system_id,srcaddr,dstaddr,nexthop,dPkts,dOctets,first,last,srcport,dstport,tcp_flags,protocol,tos,src_as,dst_as,src_mask,dst_mask,input,output
185201,f86f1f80e26c4808830bb0aeb720b126,3737871837,168430118,167837954,72,86839,-175043,185201,50995,80,0,6,0,24357,65000,24,24,14,100
185207,f86f1f80e26c4808830bb0aeb720b126,95581933,168430107,167837954,24,28870,-170629,185207,55640,80,0,6,0,59554,65000,24,24,14,100
185212,f86f1f80e26c4808830bb0aeb720b126,168430134,3483673563,167779842,856,1028094,185194,185194,80,56283,0,6,0,65000,36522,24,24,100,14
185218,f86f1f80e26c4808830bb0aeb720b126,168430153,1495619156,167782402,7235,8682544,185198,185198,22,62877,0,6,0,65000,8368,24,24,100,14
185220,f86f1f80e26c4808830bb0aeb720b126,168430107,1937546885,167779842,7620,9145153,185202,185202,22,57216,0,6,0,65000,7679,24,24,100,14
185225,f86f1f80e26c4808830bb0aeb720b126,1209303757,168430097,167837954,83,99783,-155919,185225,50337,80,0,6,0,22442,65000,24,24,14,100
185233,f86f1f80e26c4808830bb0aeb720b126,3536379203,168430134,167837954,15,18013,-145502,185233,52503,22,0,6,0,9311,65000,24,24,14,100
185235,f86f1f80e26c4808830bb0aeb720b126,168430124,3254155663,167774722,6270,7524851,185219,185219,443,52080,0,6,0,65000,559,24,24,100,14
185242,f86f1f80e26c4808830bb0aeb720b126,168430138,3459265884,167774722,6996,8395969,185223,185223,22,58712,0,6,0,65000,51964,24,24,100,14
186000,f86f1f80e26c4808830bb0aeb720b126,1115726950,168430092,167837954,54,65303,-170575,186000,62326,22,0,6,0,13576,65000,24,24,14,100
186008,f86f1f80e26c4808830bb0aeb720b126,168430149,1810998089,167782402,996,1195459,185989,185989,80,63581,0,6,0,65000,20057,24,24,100,14
186011,f86f1f80e26c4808830bb0aeb720b126,168430121,3119514763,167774722,6302,7562630,185994,185994,22,62391,0,6,0,65000,9145,24,24,100,14
186015,f86f1f80e26c4808830bb0aeb720b126,2587956533,168430093,167837954,61,73697,-182713,186015,53213,443,0,6,0,37727,65000,24,24,14,100
186021,f86f1f80e26c4808830bb0aeb720b126,3269623926,168430149,167837954,57,69001,-169706,186021,56792,80,0,6,0,51334,65000,24,24,14,100
186027,f86f1f80e26c4808830bb0aeb720b126,3496022683,168430147,167837954,48,58700,-149690,186027,55357,80,0,6,0,31877,65000,24,24,14,100
186034,f86f1f80e26c4808830bb0aeb720b126,168430127,788823493,167774722,5931,7117866,186014,186014,443,50018,0,6,0,65000,20115,24,24,100,14
186038,f86f1f80e26c4808830bb0aeb720b126,168430177,3632155635,167779842,7606,9127898,186023,186023,80,60042,0,6,0,65000,7311,24,24,100,14
186041,f86f1f80e26c4808830bb0aeb720b126,168430090,3635804320,167772162,5647,6777116,186021,186021,22,65398,0,6,0,65000,32641,24,24,100,14
186044,f86f1f80e26c4808830bb0aeb720b126,1495455768,168430128,167837954,32,39595,-184271,186044,49661,22,0,6,0,39855,65000,24,24,14,100
186051,f86f1f80e26c4808830bb0aeb720b126,1843533771,168430149,167837954,82,98535,-173733,186051,62803,80,0,6,0,50463,65000,24,24,14,100
186054,f86f1f80e26c4808830bb0aeb720b126,3108527917,168430161,167837954,59,71449,-158362,186054,50300,22,0,6,0,59778,65000,24,24,14,100
186060,f86f1f80e26c4808830bb0aeb720b126,168430090,1733632888,167772162,6141,7370218,186040,186040,80,55642,0,6,0,65000,29119,24,24,100,14
186066,f86f1f80e26c4808830bb0aeb720b126,168430147,3389015352,167782402,747,897551,186048,186048,443,57030,0,6,0,65000,9555,24,24,100,14
186069,f86f1f80e26c4808830bb0aeb720b126,3355950094,168430176,167837954,4330,5196196,-165485,186069,61164,80,0,6,0,32098,65000,24,24,14,100
186076,f86f1f80e26c4808830bb0aeb720b126,3425992908,168430124,167837954,58,70700,-144624,186076,64034,80,0,6,0,6059,65000,24,24,14,100
186081,f86f1f80e26c4808830bb0aeb720b126,3629561824,168430131,167837954,6179,7415744,-167249,186081,52985,22,0,6,0,11191,65000,24,24,14,100
186083,f86f1f80e26c4808830bb0aeb720b126,401301119,168430141,167837954,45,54792,-136319,186083,60816,80,0,6,0,29742,65000,24,24,14,100
186091,f86f1f80e26c4808830bb0aeb720b126,168430094,2966048653,167777282,1075,1290078,186074,186074,443,63212,0,6,0,65000,8781,24,24,100,14
186094,f86f1f80e26c4808830bb0aeb720b126,168430175,2450283043,167772162,4421,5305851,186078,186078,80,54380,0,6,0,65000,3737,24,24,100,14
186101,f86f1f80e26c4808830bb0aeb720b126,1595660653,168430145,167837954,54,65890,-182686,186101,59795,22,0,6,0,3216,65000,24,24,14,100
186103,f86f1f80e26c4808830bb0aeb720b126,168430153,2793095030,167777282,4514,5417028,186084,186084,443,53574,0,6,0,65000,13506,24,24,100,14
186109,f86f1f80e26c4808830bb0aeb720b126,3272108093,168430169,167837954,30,36846,-165451,186109,52703,80,0,6,0,13045,65000,24,24,14,100
186114,f86f1f80e26c4808830bb0aeb720b126,3114312535,168430121,167837954,56,68095,-151174,186114,64267,80,0,6,0,44466,65000,24,24,14,100
186121,f86f1f80e26c4808830bb0aeb720b126,168430151,3264428329,167777282,7669,9202981,186101,186101,443,61537,0,6,0,65000,20473,24,24,100,14
186126,f86f1f80e26c4808830bb0aeb720b126,168430169,1078281271,167772162,2187,2625482,186109,186109,443,59528,0,6,0,65000,13768,24,24,100,14
186127,f86f1f80e26c4808830bb0aeb720b126,168430159,2253861514,167782402,8302,9963126,186109,186109,443,55645,0,6,0,65000,16462,24,24,100,14
186133,f86f1f80e26c4808830bb0aeb720b126,168430147,2647336013,167772162,8294,9953442,186118,186118,22,61067,0,6,0,65000,21369,24,24,100,14
186141,f86f1f80e26c4808830bb0aeb720b126,168430126,3707009378,167774722,3466,4160387,186121,186121,22,52520,0,6,0,65000,7545,24,24,100,14
186143,f86f1f80e26c4808830bb0aeb720b126,1495456033,168430139,167837954,45,54799,-146343,186143,54278,443,0,6,0,39855,65000,24,24,14,100
186149,f86f1f80e26c4808830bb0aeb720b126,3634961884,168430115,167837954,78,94225,-144959,186149,52948,80,0,6,0,25710,65000,24,24,14,100
186152,f86f1f80e26c4808830bb0aeb720b126,168430179,3387876597,167779842,370,444556,186135,186135,22,49640,0,6,0,65000,18822,24,24,100,14
186156,f86f1f80e26c4808830bb0aeb720b126,3107071276,168430132,167837954,27,32991,-148865,186156,49890,80,0,6,0,61173,65000,24,24,14,100
186164,f86f1f80e26c4808830bb0aeb720b126,2613515221,168430152,167837954,10,12782,-183677,186164,58649,22,0,6,0,13322,65000,24,24,14,100
186169,f86f1f80e26c4808830bb0aeb720b126,168430115,3634961884,167772162,6120,7344660,186149,186149,80,52948,0,6,0,65000,25710,24,24,100,14
186174,f86f1f80e26c4808830bb0aeb720b126,168430180,1024010436,167779842,7907,9488841,186155,186155,80,60072,0,6,0,65000,23944,24,24,100,14
186176,f86f1f80e26c4808830bb0aeb720b126,168430175,2450265734,167772162,2825,3390053,186161,186161,80,53856,0,6,0,65000,3737,24,24,100,14
186180,f86f1f80e26c4808830bb0aeb720b126,1805727924,168430101,167837954,51,61682,-156017,186180,58871,80,0,6,0,1403,65000,24,24,14,100
186188,f86f1f80e26c4808830bb0aeb720b126,168430149,2918344099,167772162,5650,6780380,186172,186172,443,63344,0,6,0,65000,15320,24,24,100,14
186191,f86f1f80e26c4808830bb0aeb720b126,2153503323,168430101,167837954,45,55138,-138944,186191,59619,443,0,6,0,55,65000,24,24,14,100
186195,f86f1f80e26c4808830bb0aeb720b126,3409383202,168430139,167837954,48,58083,-172055,186195,59535,22,0,6,0,1221,65000,24,24,14,100
186202,f86f1f80e26c4808830bb0aeb720b126,168430155,852401015,167779842,8031,9637379,186183,186183,80,63909,0,6,0,65000,33652,24,24,100,14
186205,f86f1f80e26c4808830bb0aeb720b126,2868663929,168430121,167837954,60,73084,-161000,186205,54125,443,0,6,0,15404,65000,24,24,14,100
186214,f86f1f80e26c4808830bb0aeb720b126,168430174,1360764594,167782402,195,234172,186195,186195,22,49935,0,6,0,65000,28860,24,24,100,14
186218,f86f1f80e26c4808830bb0aeb720b126,2428272878,168430128,167837954,9,11921,-135630,186218,59212,22,0,6,0,22244,65000,24,24,14,100
186222,f86f1f80e26c4808830bb0aeb720b126,3278782444,168430164,167837954,80,96327,-185633,186222,56533,22,0,6,0,49891,65000,24,24,14,100
186227,f86f1f80e26c4808830bb0aeb720b126,3248505494,168430150,167837954,57,68934,-142662,186227,60611,443,0,6,0,47583,65000,24,24,14,100
186230,f86f1f80e26c4808830bb0aeb720b126,168430161,1294825149,167782402,8173,9807720,186214,186214,80,49425,0,6,0,65000,35191,24,24,100,14
186238,f86f1f80e26c4808830bb0aeb720b126,2974346731,168430117,167837954,75,90273,-129280,186238,65123,80,0,6,0,52892,65000,24,24,14,100
186241,f86f1f80e26c4808830bb0aeb720b126,168430118,3062044399,167779842,7675,9210121,186226,186226,80,53521,0,6,0,65000,38283,24,24,100,14
187002,f86f1f80e26c4808830bb0aeb720b126,168430143,3203494986,167774722,6507,7808929,186982,186982,80,64267,0,6,0,65000,3790,24,24,100,14
187006,f86f1f80e26c4808830bb0aeb720b126,1731292909,168430162,167837954,69,83240,-184947,187006,60063,80,0,6,0,59037,65000,24,24,14,100
187012,f86f1f80e26c4808830bb0aeb720b126,168430137,3271707333,167782402,1722,2067152,186997,186997,443,49190,0,6,0,65000,48282,24,24,100,14
187019,f86f1f80e26c4808830bb0aeb720b126,521945570,168430094,167837954,24,29390,-135556,187019,63794,22,0,6,0,25160,65000,24,24,14,100
187022,f86f1f80e26c4808830bb0aeb720b126,168430162,1731292909,167782402,6803,8163817,187006,187006,80,60063,0,6,0,65000,59037,24,24,100,14
187029,f86f1f80e26c4808830bb0aeb720b126,168430144,3179046602,167772162,4592,5510799,187011,187011,443,52756,0,6,0,65000,22356,24,24,100,14
187029,f86f1f80e26c4808830bb0aeb720b126,168430149,3048117201,167772162,3546,4255259,187014,187014,80,60311,0,6,0,65000,52308,24,24,100,14
187038,f86f1f80e26c4808830bb0aeb720b126,1449839031,168430109,167837954,50,60425,-134038,187038,64241,443,0,6,0,34723,65000,24,24,14,100
187043,f86f1f80e26c4808830bb0aeb720b126,168430110,2990098887,167782402,8129,9755250,187025,187025,80,65005,0,6,0,65000,49063,24,24,100,14
187048,f86f1f80e26c4808830bb0aeb720b126,168430146,3688941404,167782402,1404,1684977,187032,187032,443,52227,0,6,0,65000,4538,24,24,100,14
187053,f86f1f80e26c4808830bb0aeb720b126,3723470444,168430123,167837954,43,51678,-127931,187053,62114,443,0,6,0,4812,65000,24,24,14,100
187057,f86f1f80e26c4808830bb0aeb720b126,168430109,1449839031,167777282,3639,4366841,187038,187038,443,64241,0,6,0,65000,34723,24,24,100,14
187061,f86f1f80e26c4808830bb0aeb720b126,168430150,760588889,167774722,80,97114,187042,187042,80,57092,0,6,0,65000,9304,24,24,100,14
187066,f86f1f80e26c4808830bb0aeb720b126,1077446869,168430153,167837954,53,63724,-145021,187066,64213,443,0,6,0,15102,65000,24,24,14,100
187070,f86f1f80e26c4808830bb0aeb720b126,168430120,696930485,167774722,3799,4559025,187051,187051,80,54401,0,6,0,65000,37124,24,24,100,14
187074,f86f1f80e26c4808830bb0aeb720b126,168430172,3531193877,167779842,4067,4881458,187058,187058,22,63593,0,6,0,65000,55592,24,24,100,14
187080,f86f1f80e26c4808830bb0aeb720b126,168430114,3681908346,167774722,22,26804,187063,187063,80,64595,0,6,0,65000,10010,24,24,100,14
187083,f86f1f80e26c4808830bb0aeb720b126,1083840181,168430173,167837954,24,29928,-157013,187083,59016,443,0,6,0,14127,65000,24,24,14,100
187090,f86f1f80e26c4808830bb0aeb720b126,168430132,1753548775,167772162,1479,1775746,187072,187072,443,59995,0,6,0,65000,41264,24,24,100,14
187094,f86f1f80e26c4808830bb0aeb720b126,2867402588,168430159,167837954,42,50575,-157758,187094,62813,22,0,6,0,61857,65000,24,24,14,100
187102,f86f1f80e26c4808830bb0aeb720b126,168430133,3461518411,167779842,5295,6354709,187085,187085,22,63939,0,6,0,65000,22027,24,24,100,14
187102,f86f1f80e26c4808830bb0aeb720b126,1044165212,168430144,167837954,65,79192,-146353,187102,57614,443,0,6,0,57391,65000,24,24,14,100
187109,f86f1f80e26c4808830bb0aeb720b126,3333731767,168430132,167837954,70,84088,-138973,187109,62449,22,0,6,0,20478,65000,24,24,14,100
187112,f86f1f80e26c4808830bb0aeb720b126,2525048363,168430166,167837954,1657,1988911,-140044,187112,49320,443,0,6,0,58762,65000,24,24,14,100
187118,f86f1f80e26c4808830bb0aeb720b126,168430173,202153311,167779842,5662,6794710,187098,187098,22,55701,0,6,0,65000,53840,24,24,100,14
187125,f86f1f80e26c4808830bb0aeb720b126,168430106,3363270284,167777282,19,23763,187110,187110,80,50780,0,6,0,65000,19429,24,24,100,14
187130,f86f1f80e26c4808830bb0aeb720b126,3234558970,168430121,167837954,48,57929,-173483,187130,61469,80,0,6,0,22388,65000,24,24,14,100
187135,f86f1f80e26c4808830bb0aeb720b126,2682172455,168430160,167837954,72,87571,-184026,187135,53282,80,0,6,0,26395,65000,24,24,14,100
187139,f86f1f80e26c4808830bb0aeb720b126,168430173,3344985464,167777282,2338,2806688,187123,187123,80,51947,0,6,0,65000,11362,24,24,100,14
187143,f86f1f80e26c4808830bb0aeb720b126,168430120,1733680516,167779842,3546,4255791,187128,187128,80,55660,0,6,0,65000,56241,24,24,100,14
187150,f86f1f80e26c4808830bb0aeb720b126,168430149,1743939668,167782402,2212,2655102,187131,187131,22,55430,0,6,0,65000,58821,24,24,100,14
187153,f86f1f80e26c4808830bb0aeb720b126,168430133,3111902981,167782402,1739,2087635,187136,187136,443,62972,0,6,0,65000,51060,24,24,100,14
187158,f86f1f80e26c4808830bb0aeb720b126,2734539361,168430130,167837954,78,93742,-173990,187158,61237,80,0,6,0,21705,65000,24,24,14,100
187164,f86f1f80e26c4808830bb0aeb720b126,3252943087,168430144,167837954,83,99652,-184555,187164,64194,22,0,6,0,8218,65000,24,24,14,100
187166,f86f1f80e26c4808830bb0aeb720b126,3364575355,168430171,167837954,50,60013,-136363,187166,62295,443,0,6,0,18881,65000,24,24,14,100
187176,f86f1f80e26c4808830bb0aeb720b126,168430124,533676190,167779842,3735,4482131,187159,187159,80,64178,0,6,0,65000,44843,24,24,100,14
187178,f86f1f80e26c4808830bb0aeb720b126,168430137,2065538984,167782402,7183,8620327,187162,187162,443,50919,0,6,0,65000,45899,24,24,100,14
187183,f86f1f80e26c4808830bb0aeb720b126,1740369074,168430111,167837954,9,11972,-138606,187183,53379,443,0,6,0,4800,65000,24,24,14,100
187189,f86f1f80e26c4808830bb0aeb720b126,3582863755,168430129,167837954,5951,7141968,-133703,187189,53040,443,0,6,0,12389,65000,24,24,14,100
187192,f86f1f80e26c4808830bb0aeb720b126,1029259769,168430109,167837954,78,93662,-150476,187192,55334,80,0,6,0,18081,65000,24,24,14,100
187195,f86f1f80e26c4808830bb0aeb720b126,989463874,168430143,167837954,30,37145,-173474,187195,50921,443,0,6,0,17623,65000,24,24,14,100
187204,f86f1f80e26c4808830bb0aeb720b126,168430104,3255631017,167782402,7716,9259728,187187,187187,22,54063,0,6,0,65000,57237,24,24,100,14
187208,f86f1f80e26c4808830bb0aeb720b126,168430167,1670889136,167772162,6640,7969139,187188,187188,443,57714,0,6,0,65000,14618,24,24,100,14
187212,f86f1f80e26c4808830bb0aeb720b126,168430132,1044164305,167782402,5540,6648335,187193,187193,22,63295,0,6,0,65000,57391,24,24,100,14
187216,f86f1f80e26c4808830bb0aeb720b126,1547684195,168430168,167837954,34,41537,-171619,187216,55665,22,0,6,0,25227,65000,24,24,14,100
187221,f86f1f80e26c4808830bb0aeb720b126,3131625702,168430170,167837954,30,37047,-151817,187221,63648,80,0,6,0,3816,65000,24,24,14,100
187226,f86f1f80e26c4808830bb0aeb720b126,168430120,2734493207,167782402,5032,6038476,187207,187207,80,49530,0,6,0,65000,11512,24,24,100,14
187234,f86f1f80e26c4808830bb0aeb720b126,168430115,2977989004,167774722,6768,8121958,187218,187218,22,58584,0,6,0,65000,40850,24,24,100,14
187239,f86f1f80e26c4808830bb0aeb720b126,168430153,1596956418,167779842,44,53585,187223,187223,443,55388,0,6,0,65000,44546,24,24,100,14
187239,f86f1f80e26c4808830bb0aeb720b126,1701108853,168430138,167837954,35,42702,-143459,187239,55833,80,0,6,0,38719,65000,24,24,14,100
188004,f86f1f80e26c4808830bb0aeb720b126,168430098,1540919758,167774722,8190,9828684,187987,187987,22,58198,0,6,0,65000,6696,24,24,100,14
188005,f86f1f80e26c4808830bb0aeb720b126,168430145,3485327217,167782402,369,443131,187990,187990,80,58538,0,6,0,65000,21570,24,24,100,14
188011,f86f1f80e26c4808830bb0aeb720b126,168430108,3562973565,167774722,7306,8767572,187994,187994,80,62820,0,6,0,65000,15557,24,24,100,14
188019,f86f1f80e26c4808830bb0aeb720b126,168430095,3480349533,167779842,41,49480,188003,188003,80,64411,0,6,0,65000,13428,24,24,100,14
188020,f86f1f80e26c4808830bb0aeb720b126,1607928262,168430142,167837954,34,41913,-174474,188020,61583,22,0,6,0,56595,65000,24,24,14,100
188024,f86f1f80e26c4808830bb0aeb720b126,1029301222,168430170,167837954,79,94863,-137502,188024,53922,443,0,6,0,18081,65000,24,24,14,100
188032,f86f1f80e26c4808830bb0aeb720b126,168430101,696930620,167774722,1107,1329068,188017,188017,22,50816,0,6,0,65000,37124,24,24,100,14
188038,f86f1f80e26c4808830bb0aeb720b126,3554556516,168430101,167837954,5026,6031747,-129561,188038,60893,443,0,6,0,55586,65000,24,24,14,100
188039,f86f1f80e26c4808830bb0aeb720b126,168430148,697605257,167772162,1606,1928099,188023,188023,443,50984,0,6,0,65000,37167,24,24,100,14
188048,f86f1f80e26c4808830bb0aeb720b126,3407631634,168430120,167837954,9,11761,-180508,188048,60781,22,0,6,0,17477,65000,24,24,14,100
188053,f86f1f80e26c4808830bb0aeb720b126,1893018971,168430107,167837954,20,24024,-134424,188053,56122,22,0,6,0,18159,65000,24,24,14,100
188055,f86f1f80e26c4808830bb0aeb720b126,2500986581,168430140,167837954,82,99106,-149405,188055,56020,22,0,6,0,64286,65000,24,24,14,100
188060,f86f1f80e26c4808830bb0aeb720b126,1753548130,168430136,167837954,54,65481,-162277,188060,59692,22,0,6,0,41264,65000,24,24,14,100
188065,f86f1f80e26c4808830bb0aeb720b126,3277716178,168430130,167837954,77,93451,-154497,188065,50940,80,0,6,0,41522,65000,24,24,14,100
188069,f86f1f80e26c4808830bb0aeb720b126,2734505354,168430174,167837954,64,77759,-130590,188069,64586,22,0,6,0,19746,65000,24,24,14,100
188076,f86f1f80e26c4808830bb0aeb720b126,3684243217,168430139,167837954,4443,5332158,-139196,188076,61495,443,0,6,0,4134,65000,24,24,14,100
188079,f86f1f80e26c4808830bb0aeb720b126,740278294,168430131,167837954,73,87701,-153574,188079,63646,443,0,6,0,50131,65000,24,24,14,100
188086,f86f1f80e26c4808830bb0aeb720b126,168430098,3248719314,167782402,4576,5492084,188066,188066,443,49547,0,6,0,65000,3292,24,24,100,14
188088,f86f1f80e26c4808830bb0aeb720b126,763921576,168430141,167837954,1341,1610267,-155441,188088,64353,22,0,6,0,61241,65000,24,24,14,100
188093,f86f1f80e26c4808830bb0aeb720b126,3184000346,168430103,167837954,64,76805,-187492,188093,62612,22,0,6,0,13999,65000,24,24,14,100
188100,f86f1f80e26c4808830bb0aeb720b126,168430145,1086214978,167782402,6287,7545176,188084,188084,80,62698,0,6,0,65000,11696,24,24,100,14
188103,f86f1f80e26c4808830bb0aeb720b126,1117127222,168430163,167837954,36,43810,-141904,188103,54052,80,0,6,0,12179,65000,24,24,14,100
188111,f86f1f80e26c4808830bb0aeb720b126,2833672680,168430148,167837954,7349,8819139,-160183,188111,54051,80,0,6,0,7926,65000,24,24,14,100
188113,f86f1f80e26c4808830bb0aeb720b126,168430126,1045083688,167772162,4281,5137313,188098,188098,80,54038,0,6,0,65000,3329,24,24,100,14
188120,f86f1f80e26c4808830bb0aeb720b126,3221606513,168430117,167837954,2223,2667638,-132283,188120,49604,443,0,6,0,10961,65000,24,24,14,100
188125,f86f1f80e26c4808830bb0aeb720b126,3743141016,168430118,167837954,47,56407,-167016,188125,51878,443,0,6,0,38794,65000,24,24,14,100
188127,f86f1f80e26c4808830bb0aeb720b126,3412964757,168430119,167837954,48,58629,-180817,188127,59296,22,0,6,0,9500,65000,24,24,14,100
188135,f86f1f80e26c4808830bb0aeb720b126,2433638126,168430098,167837954,34,41353,-184495,188135,54426,443,0,6,0,44218,65000,24,24,14,100
188139,f86f1f80e26c4808830bb0aeb720b126,3582863796,168430140,167837954,68,82258,-128351,188139,53107,22,0,6,0,12389,65000,24,24,14,100
188145,f86f1f80e26c4808830bb0aeb720b126,3001843673,168430159,167837954,56,67600,-134461,188145,56485,80,0,6,0,51151,65000,24,24,14,100
188151,f86f1f80e26c4808830bb0aeb720b126,760299545,168430130,167837954,6677,8013049,-160599,188151,60686,443,0,6,0,49289,65000,24,24,14,100
188155,f86f1f80e26c4808830bb0aeb720b126,3438162631,168430138,167837954,70,84731,-176677,188155,58722,443,0,6,0,11227,65000,24,24,14,100
188159,f86f1f80e26c4808830bb0aeb720b126,168430114,1731292993,167782402,483,579890,188140,188140,80,65224,0,6,0,65000,59037,24,24,100,14
188163,f86f1f80e26c4808830bb0aeb720b126,168430174,1108760143,167777282,1129,1355809,188148,188148,443,50422,0,6,0,65000,25773,24,24,100,14
188170,f86f1f80e26c4808830bb0aeb720b126,168430138,3438162631,167774722,4121,4945349,188155,188155,443,58722,0,6,0,65000,11227,24,24,100,14
188171,f86f1f80e26c4808830bb0aeb720b126,1729534948,168430152,167837954,20,24968,-135571,188171,65029,80,0,6,0,9600,65000,24,24,14,100
188180,f86f1f80e26c4808830bb0aeb720b126,168430176,3264419515,167774722,4809,5771794,188165,188165,80,50170,0,6,0,65000,43618,24,24,100,14
188183,f86f1f80e26c4808830bb0aeb720b126,644203889,168430102,167837954,29,35772,-174427,188183,60546,80,0,6,0,13985,65000,24,24,14,100
188190,f86f1f80e26c4808830bb0aeb720b126,1754011416,168430169,167837954,27,33480,-173466,188190,62526,22,0,6,0,62904,65000,24,24,14,100
188192,f86f1f80e26c4808830bb0aeb720b126,168430122,1867804846,167777282,6369,7643108,188173,188173,22,60443,0,6,0,65000,24378,24,24,100,14
188200,f86f1f80e26c4808830bb0aeb720b126,168430163,3344985856,167777282,5304,6365707,188180,188180,22,62617,0,6,0,65000,11362,24,24,100,14
188202,f86f1f80e26c4808830bb0aeb720b126,1540266085,168430103,167837954,46,56171,-179079,188202,58886,80,0,6,0,15598,65000,24,24,14,100
188207,f86f1f80e26c4808830bb0aeb720b126,168430178,3000731351,167779842,8034,9641197,188190,188190,80,59153,0,6,0,65000,51175,24,24,100,14
188215,f86f1f80e26c4808830bb0aeb720b126,168430091,3323394519,167772162,8000,9600229,188198,188198,22,63886,0,6,0,65000,18460,24,24,100,14
188216,f86f1f80e26c4808830bb0aeb720b126,3202203791,168430136,167837954,26,31599,-137748,188216,53328,443,0,6,0,11664,65000,24,24,14,100
188220,f86f1f80e26c4808830bb0aeb720b126,1594952831,168430149,167837954,78,93716,-159142,188220,54563,443,0,6,0,12479,65000,24,24,14,100
188225,f86f1f80e26c4808830bb0aeb720b126,2464905033,168430098,167837954,56,68193,-136765,188225,54140,80,0,6,0,10857,65000,24,24,14,100
188231,f86f1f80e26c4808830bb0aeb720b126,168430120,3232737107,167777282,3041,3649752,188215,188215,22,53801,0,6,0,65000,32701,24,24,100,14
188237,f86f1f80e26c4808830bb0aeb720b126,3477909233,168430116,167837954,42,50833,-183603,188237,52350,22,0,6,0,701,65000,24,24,14,100
188241,f86f1f80e26c4808830bb0aeb720b126,3203494777,168430132,167837954,29,35428,-132210,188241,49161,22,0,6,0,3790,65000,24,24,14,100
189000,f86f1f80e26c4808830bb0aeb720b126,168430144,3314580986,167777282,1611,1934121,188982,188982,22,60575,0,6,0,65000,36884,24,24,100,14
189007,f86f1f80e26c4808830bb0aeb720b126,1449840350,168430102,167837954,24,29972,-170429,189007,52259,443,0,6,0,34723,65000,24,24,14,100
189011,f86f1f80e26c4808830bb0aeb720b126,168430107,2316355195,167774722,2524,3029555,188992,188992,443,60312,0,6,0,65000,11078,24,24,100,14
189017,f86f1f80e26c4808830bb0aeb720b126,168430107,3222782351,167777282,1792,2150410,189000,189000,443,56533,0,6,0,65000,72,24,24,100,14
189019,f86f1f80e26c4808830bb0aeb720b126,3387026142,168430118,167837954,22,26835,-179553,189019,59872,80,0,6,0,11556,65000,24,24,14,100
189024,f86f1f80e26c4808830bb0aeb720b126,168430136,1248975709,167782402,3520,4224480,189005,189005,80,60080,0,6,0,65000,27501,24,24,100,14
189033,f86f1f80e26c4808830bb0aeb720b126,168430115,2472553919,167774722,7158,8589920,189015,189015,443,63120,0,6,0,65000,766,24,24,100,14
189036,f86f1f80e26c4808830bb0aeb720b126,168430123,1743201359,167779842,3223,3868187,189020,189020,22,52779,0,6,0,65000,17408,24,24,100,14
189040,f86f1f80e26c4808830bb0aeb720b126,2960577423,168430166,167837954,53,63957,-185389,189040,61381,443,0,6,0,60042,65000,24,24,14,100
189047,f86f1f80e26c4808830bb0aeb720b126,168430150,1786288003,167772162,262,314473,189030,189030,22,60391,0,6,0,65000,23724,24,24,100,14
189049,f86f1f80e26c4808830bb0aeb720b126,3405641677,168430157,167837954,61,73216,-170365,189049,61324,22,0,6,0,55890,65000,24,24,14,100
189055,f86f1f80e26c4808830bb0aeb720b126,168430166,2960577423,167782402,7701,9241971,189040,189040,443,61381,0,6,0,65000,60042,24,24,100,14
189063,f86f1f80e26c4808830bb0aeb720b126,168430179,3170682863,167774722,30,37098,189047,189047,443,57388,0,6,0,65000,15994,24,24,100,14
189067,f86f1f80e26c4808830bb0aeb720b126,1254596890,168430134,167837954,58,69868,-174914,189067,49294,443,0,6,0,46281,65000,24,24,14,100
189070,f86f1f80e26c4808830bb0aeb720b126,3162869536,168430093,167837954,10,12028,-173438,189070,64207,22,0,6,0,21353,65000,24,24,14,100
189074,f86f1f80e26c4808830bb0aeb720b126,168430176,2167309101,167779842,6551,7861520,189059,189059,22,58775,0,6,0,65000,11030,24,24,100,14
189080,f86f1f80e26c4808830bb0aeb720b126,1137609558,168430163,167837954,2087,2504498,-133849,189080,64198,443,0,6,0,26857,65000,24,24,14,100
189087,f86f1f80e26c4808830bb0aeb720b126,168430142,3057429525,167777282,2180,2616962,189068,189068,80,52378,0,6,0,65000,17813,24,24,100,14
189092,f86f1f80e26c4808830bb0aeb720b126,3237774211,168430160,167837954,20,24674,-141960,189092,62500,443,0,6,0,22652,65000,24,24,14,100
189097,f86f1f80e26c4808830bb0aeb720b126,168430111,3246871038,167777282,3673,4408242,189077,189077,22,57611,0,6,0,65000,29296,24,24,100,14
189102,f86f1f80e26c4808830bb0aeb720b126,168430115,2685706001,167772162,4904,5885172,189083,189083,80,52765,0,6,0,65000,50340,24,24,100,14
189107,f86f1f80e26c4808830bb0aeb720b126,168430108,1137442450,167779842,5071,6085794,189088,189088,443,60650,0,6,0,65000,11992,24,24,100,14
189111,f86f1f80e26c4808830bb0aeb720b126,168430108,1333446478,167782402,6597,7917311,189095,189095,22,54206,0,6,0,65000,12772,24,24,100,14
189116,f86f1f80e26c4808830bb0aeb720b126,168430169,3245298315,167774722,72,87158,189096,189096,443,65286,0,6,0,65000,24784,24,24,100,14
189118,f86f1f80e26c4808830bb0aeb720b126,168430124,2997360763,167774722,5234,6280807,189099,189099,22,52524,0,6,0,65000,31252,24,24,100,14
